id,label,url,brand,name,price,skin type,concern,image url
58,face-moisturisers,https://www.myntra.com/face-moisturisers/ponds/ponds-light-moisturiser-non-oily-fresh-feel-250-ml/9270865/buy,ponds,light moisturiser non-oily fresh feel 250 ml,₹ 262,all,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9270865/2023/9/19/1dbf3918-4137-40cd-80ac-2afc21dafe7b1695125944450-Ponds-Light-Non-Oily-SPF-15-Face-Moisturizer-with-Vitamin-E--1.jpg"
59,face-moisturisers,https://www.myntra.com/face-moisturisers/phy/phy-mens-green-tea-superlight-moisturizer/15018466/buy,phy,mens green tea superlight moisturizer,₹ 425,oily,"acne,blemishes,dark spots,hydration","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15018466/2021/9/2/68525957-e9cd-49d6-a5f6-cf0ee086769b1630554938685-Phy-Mens-Green-Tea-Superlight-Moisturizer-2601630554938328-1.jpg"
60,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-natural-white-light-instant-glowing-fairness-skin-cream-with-uv-protection-20gm/13509840/buy,olay,natural white light instant glowing fairness skin cream with uv protection-20gm,₹ 94,normal,"general care,sun protection,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13509840/2023/1/31/bd6e1755-a536-4310-b47f-01651f87b8f11675142500969-Olay-Natural-White-Light-Instant-Glowing-Fairness-Skin-Cream-1.jpg"
61,face-moisturisers,https://www.myntra.com/face-moisturisers/reequil/reequil-unisex-ceramide--hyaluronic-acid-moisturiser-for-normal-to-dry-skin/13512586/buy,reequil,unisex ceramide & hyaluronic acid moisturiser for normal to dry skin,₹ 297,dry,"dryness,general care,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13512586/2024/4/13/220fc293-72d6-4f75-8f8d-116e050f79c41712985755187-Reequil-Unisex-Ceramide--Hyaluronic-Acid-Moisturiser-For-Nor-1.jpg"
62,face-moisturisers,https://www.myntra.com/face-moisturisers/garnier/garnier-wrinkle-lift-anti-ageing-cream-40g/7085392/buy,garnier,wrinkle lift anti-ageing cream 40g,₹ 206,normal,"fine lines,wrinkles,blackheads,whiteheads,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7085392/2023/7/4/b0c3c97d-7ff4-436b-8349-b280bf0a22e31688469286488-Garnier-Wrinkle-Lift-Anti-Ageing-Cream-40g-4461688469286282-1.jpg"
63,face-moisturisers,https://www.myntra.com/face-moisturisers/skinkraft/skinkraft-customized-moisturizer---ultra-rich-moisturizer-for-dry-skin---45-ml/15345050/buy,skinkraft,customized moisturizer - ultra rich moisturizer for dry skin - 45 ml,₹ 499,dry,"dryness,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15345050/2021/9/2/ba997201-d526-4a1c-af9c-c74ab06fa8901630587934717SKINKRAFT1.jpg"
64,face-moisturisers,https://www.myntra.com/face-moisturisers/kama-ayurveda/kama-ayurveda-sustainable-rejuvenating--brightening-ayurvedic-night-cream-25g/10231653/buy,kama ayurveda,sustainable rejuvenating brightening ayurvedic night cream 25g,₹ 1425,normal,"pigmentation,dark spots,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10231653/2023/9/6/1e479033-4abd-4c26-bf76-45bddee851b01693992294768-KAMA-AYURVEDA-Kumkumadi-Rejuvenating--Brightening-Night-Crea-1.jpg"
65,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-nutramoist-skin-renewal-spf-25-daily-cream-50g/57782/buy,lotus herbals,sustainable nutramoist skin renewal spf 25 daily cream 50g,₹ 295,all,"dull skin,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/57782/2020/10/10/7505b6c6-ae86-40c0-883c-78cc391cb75e1602273099106LotusHerbalsSustainableWomenNutramoistSkinRenewalDailyCream51.jpg"
66,face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-women-morning-nectar-flawless-skin-cream-175-g/11699568/buy,biotique,women morning nectar flawless skin cream 175 g,₹ 133,all,"uneven skin tone,hydration,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11699568/2022/1/27/d711eb0a-c9bd-473f-8367-9b99c64785a41643279982185BiotiqueWomenMorningNectarFlawlessSkinCreamwithBadamSeedOil11.jpg"
67,face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-revitalift-anti-wrinkle--firming-day--spf-23-pa-sustainable-day-cream-50ml/135674/buy,loreal,paris revitalift anti-wrinkle & firming day spf 23 pa++ sustainable day cream 50ml,₹ 507,all,"fine lines,wrinkles,skin sagging,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/135674/2023/8/10/b4839d73-cf44-45fe-9e13-e262408119d51691668712439-LOreal-Paris-Revitalift-Anti-Wrinkles--Radiance-SPF35-PA-Moi-1.jpg"
68,face-moisturisers,https://www.myntra.com/face-moisturisers/the-body-shop/the-body-shop-vitamin-c-glow-boosting-sustainable-moisturiser-for-dull--tired-skin-50-ml/1677311/buy,the body shop,vitamin c glow boosting sustainable moisturiser for dull & tired skin 50 ml,₹ 1780,all,"pigmentation,dull skin,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1677311/2024/3/16/451955c7-fea3-4d2f-9303-3b41dccef3ed1710560094693-THE-BODY-SHOP-Vitamin-C-Glow-Boosting-Sustainable-Moisturise-5.jpg"
69,face-moisturisers,https://www.myntra.com/face-moisturisers/bioayurveda/bioayurveda-rose-calamine-sun-protective-face-creme---spf-60---120-g/15722404/buy,bioayurveda,rose calamine sun protective face creme - spf 60 - 120 g,₹ 100,all,"sun protection,tan removal,dryness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15722404/2022/7/27/e14ab789-5f7d-4ded-be52-a2006562f7af1658920532015-BIOAYURVEDA-Rose-Calamine-Sun-Protective-Face-Creme---SPF-60-1.jpg"
70,face-moisturisers,https://www.myntra.com/face-moisturisers/plum/plum-green-tea-range-oil-free-moisturizer-50-ml/14047514/buy,plum,green tea range oil free moisturizer 50 ml,₹ 413,oily,"acne,blemishes,acne,blemishes,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14047514/2021/11/26/c406ce2d-506f-4aba-aae0-8539381bce2e1637926503015-Plum-Green-Tea-Range-Oil-Free-Moisturizer-50-ml-366163792650-1.jpg"
71,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-women-youthrx-gineplex-anti-ageing-transforming-creme-50g/11618792/buy,lotus herbals,sustainable women youthrx gineplex anti-ageing transforming creme 50g,₹ 451,all,"fine lines,wrinkles,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11618792/2020/10/10/b090d5ac-3644-4c98-b600-6e0db78aaa2f1602273580062LotusHerbalsSustainableWomenYouthRXGineplexAnti-AgeingTransf1.jpg"
72,face-moisturisers,https://www.myntra.com/face-moisturisers/lakme/lakme-women-peach-milk-soft-creme-moisturizer-65-g/10327269/buy,lakme,women peach milk soft creme moisturizer 65 g,₹ 99,normal,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10327269/2023/9/26/ba45421e-4ccc-4ec8-8125-563ffa4573321695749646084-Lakme-Women-Peach-Milk-Soft-Creme-Moisturizer-50-g-314169574-1.jpg"
73,face-moisturisers,https://www.myntra.com/face-moisturisers/mamaearth/mamaearth-vitamin-c-face-cream-with-spf-20-50g/12087896/buy,mamaearth,vitamin c face cream with spf 20 50g,₹ 539,normal,"dull skin,dark spots,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12087896/2022/5/11/f52e296b-7859-4923-9f71-65243b734bf41652269826983-Mamaearth-Vitamin-C-Face-Cream-With-SPF-20-for-Skin-Illumina-1.jpg"
74,face-moisturisers,https://www.myntra.com/face-moisturisers/colorbar/colorbar-spotlight-illuminating-lotion-30-ml/376706/buy,colorbar,spotlight illuminating lotion 30 ml,₹ 636,all,"fine lines,wrinkles,dark spots,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/376706/2022/12/8/4a4818e5-9408-47be-b45c-027b2fff5aa01670488789771-Colorbar-Spotlight-Illuminating-Lotion-30-ml-218167048878932-1.jpg"
75,face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-green-tea-seed-cream-50ml/7206920/buy,innisfree,green tea seed cream 50ml,₹ 1575,all,"hydration,dryness,acne,blemishes","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7206920/2018/11/20/9d18b046-bf42-429b-9da9-1b6ef86014121542698122802-Innisfree-Unisex-Green-Tea-Seed-Cream-50-ml-8351542698122052-1.jpg"
76,face-moisturisers,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-unisex-10-azelaic-acid-booster-cream--30-ml/15322506/buy,azani active care,unisex 10% azelaic acid booster cream- 30 ml,₹ 349,all,"deep nourishment,acne,blemishes,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322506/2022/5/5/3fa3d8cc-57e7-4448-9691-742afd9bfe8b1651754529631-Azani-Active-Care-Unisex-10-Azelaic-Acid-Booster-Cream--30-m-1.jpg"
77,face-moisturisers,https://www.myntra.com/face-moisturisers/forest-essentials/forest-essentials-tejasvi-brightening-emulsion-anti-aging-face-cream-30g/12443338/buy,forest essentials,tejasvi brightening emulsion anti-aging face cream 30g,₹ 2375,all,"pigmentation,softening,smoothening,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12443338/2024/2/19/da3e361c-ad62-47d4-b486-5c481c6317a71708325478286-Forest-Essentials-Tejasvi-Brightening-Ghee-Cream-For-Glow----1.jpg"
78,face-moisturisers,https://www.myntra.com/face-moisturisers/kama-ayurveda/kama-ayurveda-sustainable-rejuvenating-and-brightening-ayurvedic-night-cream-50g/10611248/buy,kama ayurveda,sustainable rejuvenating and brightening ayurvedic night cream 50g,₹ 2595,normal,"pigmentation,dark spots,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10611248/2021/8/11/513f7a2b-b5db-4bd9-b80e-3f45f9ee9f491628672193398-KAMA-AYURVEDA-Sustainable-Rejuvenating-and-Brightening-Ayurv-1.jpg"
79,face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-skin-perfect-age-30-anti-fine-lines--whitening--spf-21-cream--50g/625426/buy,loreal,paris skin perfect age 30+ anti-fine lines + whitening spf 21 cream 50g,₹ 210,all,"fine lines,wrinkles,general care,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/625426/2023/9/19/17982351-0491-4f08-890f-a4ac270e530c1695127606771-LOreal-Paris-Skin-Perfect-Age-30-Anti-Fine-Lines--Whitening--1.jpg"
80,face-moisturisers,https://www.myntra.com/face-moisturisers/mamaearth/mamaearth-oil-free-face-moisturizer-with-turmeric--saffron-for-skin-brightening----80-ml/15787112/buy,mamaearth,oil-free face moisturizer with turmeric & saffron for skin brightening - 80 ml,₹ 254,normal,"deep nourishment,dull skin,uneven skin tone","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15787112/2021/10/10/5a843c86-18c4-45c1-bdc9-38d9848f59d01633848451161FaceMoisturisers1.jpg"
81,face-moisturisers,https://www.myntra.com/face-moisturisers/the-man-company/the-man-company-shea-butter--vitamin-e-daily-moisturiser-for-normal-skin-50-g/10320617/buy,the man company,shea butter & vitamin e daily moisturiser for normal skin 50 g,₹ 251,all,"general care,skin sagging,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10320617/2024/3/28/7b9c5520-faff-43ff-88a2-bd5b6db8fdb41711600626046-THE-MAN-COMPANY-Shea-Butter--Vitamin-E-Daily-Moisturiser-for-1.jpg"
82,face-moisturisers,https://www.myntra.com/face-moisturisers/clinique/-clinique-even-better-clinical-radical-dark-spot-corrector--interrupter-10-ml/14649834/buy,clinique,even better clinical radical dark spot corrector + interrupter-10 ml,₹ 1350,all,"acne,blemishes,dark spots,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14649834/2022/7/22/1dfb165c-b7a7-4a1c-bf8b-03372da6d01d1658485134197CliniqueEvenBetterClinicalRadicalDarkSpotCorrectorInterrupte1.jpg"
83,face-moisturisers,https://www.myntra.com/face-moisturisers/paulas-choice/paulas-choice-10-azelaic-acid-booster-gel-30ml/13183164/buy,paulas choice,10% azelaic acid booster gel 30ml,₹ 2916,all,"uneven skin tone,redness,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13183164/2021/8/11/ecc9e832-f0a9-4af0-bdaf-ef91c9e672fe1628671354793PaulasChoice10AzelaicAcidBoosterGel30ml1.jpg"
84,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-papayablem-papaya-n-saffron-anti-blemish-creme-50g/533100/buy,lotus herbals,sustainable papayablem papaya-n-saffron anti-blemish creme 50g,₹ 295,normal,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/533100/2020/10/10/53a59a13-ccfd-4641-a058-4e54d104edc41602269563773LotusHerbalsSustainablePAPAYABLEMPapaya-N-SaffronAnti-Blemis1.jpg"
85,face-moisturisers,https://www.myntra.com/face-moisturisers/the-face-shop/the-face-shop-rice--ceramide-moisturizing-cream-50-ml/9202495/buy,the face shop,rice & ceramide moisturizing cream 50 ml,₹ 990,dry,"dryness,dull skin,hydration","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9202495/2023/2/13/8184ff66-fd11-46a5-9ec8-93fba5498c5d1676268708970-The-Face-Shop-Rice--Ceramide-Skin-Brightening-Moisturizing-C-1.jpg"
86,face-moisturisers,https://www.myntra.com/face-moisturisers/kama-ayurveda/kama-ayurveda-sustainable-unisex-eladi-hydrating-ayurvedic-face-cream/10611242/buy,kama ayurveda,sustainable unisex eladi hydrating ayurvedic face cream,₹ 1645,all,"hydration,dull skin,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10611242/2021/8/11/02063280-230e-40aa-9675-7b8e8b11ac2e1628669560286-KAMA-AYURVEDA-Sustainable-Unisex-Eladi-Hydrating-Ayurvedic-F-1.jpg"
87,face-moisturisers,https://www.myntra.com/face-moisturisers/lakme/lakme-9-to-5-naturale-day-creme-with-spf-20-50g/5803206/buy,lakme,9 to 5 naturale day creme with spf 20 50g,₹ 244,all,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5803206/2021/8/11/122734de-6cc7-4a1f-bc19-33755ebddbaa1628671488310Lakme9to5NaturaleDayCremewithSPF2050g1.jpg"
88,face-moisturisers,https://www.myntra.com/face-moisturisers/debelle/debelle-women-fairness-cream-80-gm-/15797382/buy,debelle,women fairness cream 80 gm,₹ 198,all,"dryness,dryness,deep nourishment","https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15797382/2021/10/11/0bce0ec0-259f-47cd-97b9-575e65a9c5ff1633946152491DeBelle1.jpg"
89,face-moisturisers,https://www.myntra.com/face-moisturisers/mamaearth/mamaearth-women-retinol-night-cream-with-retinol--bakuchi-50-g/13845548/buy,mamaearth,women retinol night cream with retinol & bakuchi 50 g,₹ 629,normal,"fine lines,wrinkles,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/3/10/4221e5e1-96db-4060-a22e-40c5f7ca80861615374300750-1.jpg"
90,face-moisturisers,https://www.myntra.com/face-moisturisers/paulas-choice/paulas-choice-resist-barrier-repair-moisturizer-with-retinol-50ml/13861362/buy,paulas choice,paula's choice resist barrier repair moisturizer with retinol 50ml,₹ 2700,normal,"fine lines,wrinkles,dryness,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13861362/2021/8/11/19063e86-ad43-42b9-b5ca-a40064951b521628671413079PaulasChoiceRESISTBarrierRepairMoisturizerwithRetinol50ML1.jpg"
91,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-nutranite-skin-renewal-nutritive-night-cream-50g/57630/buy,lotus herbals,sustainable nutranite skin renewal nutritive night cream 50g,₹ 295,all,"anti-pollution,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/57630/2020/10/10/40f2ef8c-9a39-4ee6-ab40-ca86c8957d291602269994214LotusHerbalsSustainableNutraniteSkinRenewalNutritiveNightCre1.jpg"
92,face-moisturisers,https://www.myntra.com/face-moisturisers/skinkraft/skinkraft-women-ultra-mild-moisturizer-for-sensitive-skin---45-ml/15345058/buy,skinkraft,women ultra mild moisturizer for sensitive skin - 45 ml,₹ 499,sensitive,general care,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15345058/2021/9/2/6752a360-0771-43cc-bda0-e9873d2c9b2f1630594838340SKINKRAFT1.jpg"
93,face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-botanicals-bio-saffron-dew-youthful-nourishing-day-sustainable-cream-175-g/1661457/buy,biotique,botanicals bio saffron dew youthful nourishing day sustainable cream 175 g,₹ 283,all,"fine lines,wrinkles,deep nourishment,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1661457/2021/8/11/3baba1d1-df3d-46fb-9b1c-8066a1ff1e1b1628671685507BiotiqueBotanicalsBioSaffronDewYouthfulNourishingDaySustaina1.jpg"
94,face-moisturisers,https://www.myntra.com/face-moisturisers/the-body-shop/the-body-shop-roots-of-strength-firming-shaping-day-sustainable-cream-50-ml/4046733/buy,the body shop,roots of strength firming shaping day sustainable cream 50 ml,₹ 1865,all,"fine lines,wrinkles,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4046733/2021/2/11/e06a5dc6-caac-4fa0-8e90-a8dcaddb2bb61613030656391TheBodyShopUnisexRootsofStrengthFirmingShapingDaySustainable1.jpg"
95,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-women-natural-white-7-in-one-nourishing-night-repair-cream-50-g/13509842/buy,olay,women natural white 7 in one nourishing night repair cream 50 g,₹ 310,normal,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13509842/2023/2/16/cedebc4e-3ff3-4011-9f02-56c55c9501e01676537563912-Olay-Women-Natural-White-7-in-One-Nourishing-Night-Repair-Cr-1.jpg"
96,face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-unisex-jeju-cherry-blossom-tone-up-cream-50ml/11611908/buy,innisfree,unisex jeju cherry blossom tone-up cream 50ml,₹ 1530,all,"hydration,dryness,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11611908/2023/12/7/847e4398-c6bd-439b-bd2c-34309a8205b21701936870866-Innisfree-Unisex-Jeju-Cherry-Blossom-Tone-Up-Cream-with-Coca-1.jpg"
97,face-moisturisers,https://www.myntra.com/face-moisturisers/bioayurveda/bioayurveda-black-pearl-radiance-anti-pigmentation-face-cream-60g/15444640/buy,bioayurveda,black pearl radiance anti-pigmentation face cream 60g,₹ 300,all,"sun protection,pore care,redness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15444640/2021/9/13/31923066-bd87-4fb3-bfaa-4c4f47531a001631533045747FaceMoisturisers1.jpg"
98,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-total-effects-7-in-1-anti-aging-skin-cream/10444688/buy,olay,total effects 7 in 1 anti aging skin cream,₹ 849,normal,"fine lines,wrinkles,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10444688/2020/1/29/950aab41-9b1c-4e7a-94a6-8f3f5868fa051580279136529-Olay-Women-Face-Moisturisers-4821580279136058-1.jpg"
99,face-moisturisers,https://www.myntra.com/face-moisturisers/wow-skin-science/wow-aloe-vera-multipurpose-beauty-gel-for-skin-and-hair-150-ml/12415738/buy,wow skin science,wow aloe vera multipurpose beauty gel for skin and hair 150 ml,₹ 230,normal,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12415738/2024/3/13/960aeaca-c107-4558-8bf4-0940a725e9971710325899623-WOW-Aloe-Vera-Multipurpose-Beauty-Gel-for-Skin-and-Hair-150--1.jpg"
